idx,label,pattern,p_entail,p_neutral,p_contra
3261,1,Factual Contradiction,0.00092,0.00234,0.99674
3262,1,Intrinsic,0.50854,0.28029,0.21116
3263,1,Non-factual,0.02176,0.63108,0.34716
3264,1,Factual Contradiction,0.04038,0.84987,0.10975
3265,1,Intrinsic,0.90269,0.09195,0.00537
3266,1,Non-factual,0.00083,0.00199,0.99719
3267,1,Factual Contradiction,0.02776,0.46051,0.51173
3268,1,Intrinsic,0.16347,0.83343,0.0031
3269,1,Non-factual,0.72126,0.12932,0.14942
3270,1,Factual Contradiction,0.00613,0.01042,0.98345
3271,1,Intrinsic,0.07092,0.24022,0.68886
3272,1,Non-factual,0.28327,0.0937,0.62303
3273,1,Factual Contradiction,0.02019,0.02217,0.95764
3274,1,Intrinsic,0.83391,0.0387,0.12739
3275,1,Non-factual,0.45548,0.10819,0.43633
3276,1,Factual Contradiction,0.00283,0.0055,0.99167
3277,1,Intrinsic,0.70585,0.16409,0.13006
3278,1,Non-factual,0.0084,0.89821,0.09339
3279,1,Factual Contradiction,0.00801,0.00701,0.98498
3280,1,Intrinsic,0.14016,0.26976,0.59008
3281,1,Non-factual,0.04987,0.36133,0.5888
3282,1,Factual Contradiction,0.3123,0.12788,0.55982
3283,1,Intrinsic,0.0039,0.02696,0.96914
3284,1,Non-factual,0.00087,0.00211,0.99702
3285,1,Factual Contradiction,0.00701,0.00839,0.98461
3286,1,Intrinsic,0.46971,0.15981,0.37048
3287,1,Non-factual,0.342,0.4998,0.15819
3288,1,Factual Contradiction,0.20399,0.05782,0.73819
3289,1,Intrinsic,0.26725,0.73217,0.00058
3290,1,Non-factual,0.0114,0.98825,0.00036
3291,1,Factual Contradiction,0.13558,0.05156,0.81286
3292,1,Intrinsic,0.09006,0.8782,0.03174
3293,1,Non-factual,0.00301,0.05046,0.94653
3294,1,Factual Contradiction,0.02705,0.03419,0.93876
3295,1,Intrinsic,0.06945,0.00567,0.92488
3296,1,Non-factual,0.22137,0.50871,0.26991
3297,1,Factual Contradiction,0.74063,0.24423,0.01513
3298,1,Intrinsic,0.0016,0.98225,0.01616
3299,1,Non-factual,0.00608,0.47949,0.51442
3300,1,Factual Contradiction,0.00293,0.00132,0.99575
3301,1,Intrinsic,0.57701,0.41561,0.00738
3302,1,Non-factual,0.03697,0.95346,0.00957
3303,1,Factual Contradiction,0.0021,0.00647,0.99142
3304,1,Intrinsic,0.01677,0.95976,0.02347
3305,1,Non-factual,0.0034,0.05337,0.94323
3306,1,Factual Contradiction,0.002,0.00261,0.9954
3307,1,Intrinsic,0.01035,0.98821,0.00144
3308,1,Non-factual,0.01,0.9888,0.00119
3309,1,Factual Contradiction,0.0205,0.0296,0.9499
3310,1,Intrinsic,0.00105,0.01052,0.98843
3311,1,Non-factual,0.00091,0.03518,0.96391
3312,1,Factual Contradiction,0.01595,0.01252,0.97153
3313,1,Intrinsic,0.06785,0.91138,0.02077
3314,1,Non-factual,0.00493,0.99133,0.00375
3315,1,Factual Contradiction,0.00198,0.00261,0.99541
3316,1,Intrinsic,0.44273,0.19512,0.36214
3317,1,Non-factual,0.08439,0.06996,0.84565
3318,1,Factual Contradiction,0.06888,0.16109,0.77003
3319,1,Intrinsic,0.05431,0.94213,0.00356
3320,1,Non-factual,0.01429,0.39225,0.59346
3321,1,Factual Contradiction,0.002,0.00167,0.99633
3322,1,Intrinsic,0.0143,0.00233,0.98337
3323,1,Non-factual,0.02071,0.00451,0.97478
3324,1,Factual Contradiction,0.32758,0.11465,0.55777
3325,1,Intrinsic,0.0855,0.54887,0.36563
3326,1,Non-factual,0.02009,0.03457,0.94535
3327,1,Factual Contradiction,0.00083,0.00388,0.99529
3328,1,Intrinsic,0.07687,0.91497,0.00817
3329,1,Non-factual,0.00216,0.98749,0.01035
3330,1,Factual Contradiction,0.00833,0.02152,0.97015
3331,1,Intrinsic,0.00137,0.01511,0.98352
3332,1,Non-factual,0.02959,0.13878,0.83163
3333,1,Factual Contradiction,0.00156,0.01004,0.98841
3334,1,Intrinsic,0.66669,0.30643,0.02688
3335,1,Non-factual,0.00119,0.98722,0.01158
3336,1,Factual Contradiction,0.99629,0.0008,0.00291
3337,1,Intrinsic,0.93959,0.05839,0.00202
3338,1,Non-factual,0.00165,0.92557,0.07278
3339,1,Factual Contradiction,0.37979,0.02037,0.59984
3340,1,Intrinsic,0.98221,0.01358,0.00421
3341,1,Non-factual,0.09259,0.77529,0.13212
3342,1,Factual Contradiction,0.27295,0.07386,0.65319
3343,1,Intrinsic,0.65037,0.34541,0.00421
3344,1,Non-factual,0.05097,0.70916,0.23987
3345,1,Factual Contradiction,0.55762,0.0531,0.38928
3346,1,Intrinsic,0.30698,0.6918,0.00122
3347,1,Non-factual,0.02588,0.97224,0.00188
3348,1,Factual Contradiction,0.74035,0.0652,0.19446
3349,1,Intrinsic,0.00281,0.01279,0.98441
3350,1,Non-factual,0.00795,0.0061,0.98595
3351,1,Factual Contradiction,0.01168,0.03137,0.95696
3352,1,Intrinsic,0.75794,0.23116,0.0109
3353,1,Non-factual,0.03635,0.95795,0.0057
3354,1,Factual Contradiction,0.00528,0.00434,0.99038
3355,1,Intrinsic,0.05263,0.09794,0.84942
3356,1,Non-factual,0.05382,0.68178,0.2644
3357,1,Factual Contradiction,0.00062,0.00263,0.99675
3358,1,Intrinsic,0.02732,0.06814,0.90455
3359,1,Non-factual,0.05385,0.61628,0.32987
3360,1,Factual Contradiction,0.00853,0.00498,0.98649
3361,1,Intrinsic,0.01129,0.04921,0.9395
3362,1,Non-factual,0.00217,0.00774,0.9901
3363,1,Factual Contradiction,0.00748,0.01343,0.97909
3364,1,Intrinsic,0.05172,0.15173,0.79655
3365,1,Non-factual,0.07392,0.90754,0.01854
3366,1,Factual Contradiction,0.05076,0.04241,0.90683
3367,1,Intrinsic,0.48226,0.14508,0.37266
3368,1,Non-factual,0.00169,0.00439,0.99391
3369,1,Factual Contradiction,0.01474,0.18031,0.80495
3370,1,Intrinsic,0.41395,0.58377,0.00228
3371,1,Non-factual,0.01642,0.98107,0.00251
3372,1,Factual Contradiction,0.00326,0.00314,0.9936
3373,1,Intrinsic,0.11416,0.23654,0.6493
3374,1,Non-factual,0.04168,0.89815,0.06017
3375,1,Factual Contradiction,0.01415,0.57869,0.40716
3376,1,Intrinsic,0.09255,0.90068,0.00677
3377,1,Non-factual,0.00287,0.00642,0.99071
3378,1,Factual Contradiction,0.01429,0.02248,0.96324
3379,1,Intrinsic,0.02322,0.83797,0.13881
3380,1,Non-factual,0.00532,0.32936,0.66532
3381,1,Factual Contradiction,0.00409,0.00302,0.9929
3382,1,Intrinsic,0.76082,0.23754,0.00164
3383,1,Non-factual,0.01218,0.98653,0.00129
3384,1,Factual Contradiction,0.00618,0.00174,0.99207
3385,1,Intrinsic,0.2457,0.09695,0.65736
3386,1,Non-factual,0.15467,0.01855,0.82678
3387,1,Factual Contradiction,0.09373,0.05774,0.84853
3388,1,Intrinsic,0.0015,0.00178,0.99672
3389,1,Non-factual,0.00076,0.0045,0.99474
3390,1,Factual Contradiction,0.0091,0.01039,0.98051
3391,1,Intrinsic,0.04829,0.01165,0.94006
3392,1,Non-factual,0.00281,0.99277,0.00442
3393,1,Factual Contradiction,0.00876,0.03218,0.95905
3394,1,Intrinsic,0.48786,0.49169,0.02045
3395,1,Non-factual,0.10031,0.51742,0.38227
3396,1,Factual Contradiction,0.87433,0.05904,0.06664
3397,1,Intrinsic,0.03255,0.0124,0.95504
3398,1,Non-factual,0.00217,0.00637,0.99146
3399,1,Factual Contradiction,0.14568,0.02411,0.83021
3400,1,Intrinsic,0.24891,0.17292,0.57817
3401,1,Non-factual,0.01563,0.98198,0.0024
3402,1,Factual Contradiction,0.9019,0.02579,0.07232
3403,1,Intrinsic,0.01515,0.98201,0.00285
3404,1,Non-factual,0.02291,0.97562,0.00147
3405,1,Factual Contradiction,0.00164,0.00731,0.99106
3406,1,Intrinsic,0.02889,0.96903,0.00209
3407,1,Non-factual,0.00234,0.99678,0.00088
3408,1,Factual Contradiction,0.00331,0.00369,0.99299
3409,1,Intrinsic,0.03507,0.35286,0.61207
3410,1,Non-factual,0.02321,0.78058,0.19621
3411,1,Factual Contradiction,0.00426,0.00224,0.9935
3412,1,Intrinsic,0.80188,0.13772,0.0604
3413,1,Non-factual,0.64775,0.18128,0.17097
3414,1,Factual Contradiction,0.35997,0.19579,0.44424
3415,1,Intrinsic,0.14233,0.85166,0.00601
3416,1,Non-factual,0.0019,0.99711,0.001
3417,1,Factual Contradiction,0.0137,0.00328,0.98302
3418,1,Intrinsic,0.14813,0.66129,0.19058
3419,1,Non-factual,0.00772,0.14113,0.85115
3420,1,Factual Contradiction,0.08267,0.11433,0.80299
3421,1,Intrinsic,0.0239,0.96981,0.00628
3422,1,Non-factual,0.00528,0.9837,0.01101
3423,1,Factual Contradiction,0.00107,0.00042,0.9985
3424,1,Intrinsic,0.96777,0.03018,0.00205
3425,1,Non-factual,0.00745,0.99158,0.00096
3426,1,Factual Contradiction,0.01633,0.00453,0.97914
3427,1,Intrinsic,0.02254,0.97533,0.00213
3428,1,Non-factual,0.00382,0.99509,0.00109
3429,1,Factual Contradiction,0.00947,0.02447,0.96606
3430,1,Intrinsic,0.01937,0.98011,0.00052
3431,1,Non-factual,0.005,0.01227,0.98273
3432,1,Factual Contradiction,0.00756,0.00253,0.98991
3433,1,Intrinsic,0.01583,0.22726,0.7569
3434,1,Non-factual,0.00578,0.13674,0.85748
3435,1,Factual Contradiction,0.03625,0.07154,0.89221
3436,1,Intrinsic,0.70857,0.09079,0.20064
3437,1,Non-factual,0.00163,0.0016,0.99677
3438,1,Factual Contradiction,0.02163,0.00675,0.97161
3439,1,Intrinsic,0.02753,0.53169,0.44079
3440,1,Non-factual,0.02245,0.07362,0.90393
3441,1,Factual Contradiction,0.13891,0.03312,0.82797
3442,1,Intrinsic,0.0025,0.00442,0.99308
3443,1,Non-factual,0.7228,0.22878,0.04842
3444,1,Factual Contradiction,0.00303,0.01574,0.98124
3445,1,Intrinsic,0.03558,0.16084,0.80357
3446,1,Non-factual,0.01194,0.04669,0.94137
3447,1,Factual Contradiction,0.32434,0.27554,0.40012
3448,1,Intrinsic,0.4409,0.55735,0.00175
3449,1,Non-factual,0.00055,0.99886,0.00059
3450,1,Factual Contradiction,0.00345,0.00183,0.99472
3451,1,Intrinsic,0.04309,0.9451,0.0118
3452,1,Non-factual,0.04858,0.94021,0.01121
3453,1,Factual Contradiction,0.01553,0.0044,0.98007
3454,1,Intrinsic,0.02515,0.97352,0.00133
3455,1,Non-factual,0.01063,0.98768,0.00168
3456,1,Factual Contradiction,0.00489,0.00292,0.99219
3457,1,Intrinsic,0.13184,0.6935,0.17466
3458,1,Non-factual,0.00146,0.03932,0.95921
3459,1,Factual Contradiction,0.00054,0.00071,0.99875
3460,1,Intrinsic,0.87819,0.02779,0.09402
3461,1,Non-factual,0.04567,0.04426,0.91007
3462,1,Factual Contradiction,0.00772,0.00413,0.98814
3463,1,Intrinsic,0.01152,0.9816,0.00688
3464,1,Non-factual,0.01232,0.9788,0.00887
3465,1,Factual Contradiction,0.0227,0.01187,0.96542
3466,1,Intrinsic,0.00173,0.01325,0.98502
3467,1,Non-factual,0.00221,0.99677,0.00101
3468,1,Factual Contradiction,0.00497,0.01831,0.97672
3469,1,Intrinsic,0.14621,0.81269,0.0411
3470,1,Non-factual,0.0581,0.9088,0.0331
3471,1,Factual Contradiction,0.00545,0.01208,0.98247
3472,1,Intrinsic,0.00049,0.00208,0.99743
3473,1,Non-factual,0.00248,0.0125,0.98502
3474,1,Factual Contradiction,0.00363,0.00422,0.99215
3475,1,Intrinsic,0.09579,0.01124,0.89297
3476,1,Non-factual,0.02429,0.00542,0.97029
3477,1,Factual Contradiction,0.00056,0.00174,0.9977
3478,1,Intrinsic,0.00418,0.12118,0.87464
3479,1,Non-factual,0.00208,0.30176,0.69616
3480,1,Factual Contradiction,0.00098,0.00772,0.9913
3481,1,Intrinsic,0.06542,0.89251,0.04207
3482,1,Non-factual,0.19887,0.74933,0.0518
3483,1,Factual Contradiction,0.00488,0.03652,0.9586
3484,1,Intrinsic,0.05804,0.15932,0.78265
3485,1,Non-factual,0.01121,0.03321,0.95557
3486,1,Factual Contradiction,0.04593,0.20109,0.75298
3487,1,Intrinsic,0.82587,0.15777,0.01636
3488,1,Non-factual,0.01137,0.02707,0.96156
3489,1,Factual Contradiction,0.0749,0.0712,0.8539
3490,1,Intrinsic,0.31585,0.51499,0.16916
3491,1,Non-factual,0.14147,0.49088,0.36765
3492,1,Factual Contradiction,0.65848,0.31348,0.02804
3493,1,Intrinsic,0.14046,0.84707,0.01247
3494,1,Non-factual,0.38175,0.60292,0.01533
3495,1,Factual Contradiction,0.27732,0.03229,0.69039
3496,1,Intrinsic,0.02954,0.80465,0.16581
3497,1,Non-factual,0.23844,0.21042,0.55114
3498,1,Factual Contradiction,0.00141,0.00243,0.99616
3499,1,Intrinsic,0.01116,0.2982,0.69064
3500,1,Non-factual,0.03135,0.14095,0.8277
3501,1,Factual Contradiction,0.02268,0.23776,0.73955
3502,1,Intrinsic,0.36716,0.61009,0.02275
3503,1,Non-factual,0.19826,0.28749,0.51425
3504,1,Factual Contradiction,0.0758,0.02922,0.89498
3505,1,Intrinsic,0.67256,0.30197,0.02547
3506,1,Non-factual,0.00232,0.99719,0.00049
3507,1,Factual Contradiction,0.00486,0.00944,0.9857
3508,1,Intrinsic,0.50084,0.49694,0.00221
3509,1,Non-factual,0.1798,0.81851,0.00168
3510,1,Factual Contradiction,0.04236,0.01218,0.94546
3511,1,Intrinsic,0.13347,0.84932,0.01722
3512,1,Non-factual,0.02193,0.96191,0.01617
3513,1,Factual Contradiction,0.00432,0.03363,0.96205
3514,1,Intrinsic,0.1287,0.30344,0.56786
3515,1,Non-factual,0.03509,0.04576,0.91915
3516,1,Factual Contradiction,0.0055,0.00943,0.98506
3517,1,Intrinsic,0.15327,0.28391,0.56283
3518,1,Non-factual,0.00582,0.01539,0.97879
3519,1,Factual Contradiction,0.00047,0.00098,0.99854
3520,1,Intrinsic,0.67913,0.12129,0.19958
3521,1,Non-factual,0.33249,0.02159,0.64592
3522,1,Factual Contradiction,0.42277,0.02799,0.54924
3523,1,Intrinsic,0.30902,0.6619,0.02908
3524,1,Non-factual,0.0291,0.7866,0.1843
3525,1,Factual Contradiction,0.01035,0.0136,0.97605
3526,1,Intrinsic,0.00651,0.01274,0.98076
3527,1,Non-factual,0.00225,0.01734,0.98042
3528,1,Factual Contradiction,0.01434,0.01885,0.96681
3529,1,Intrinsic,0.00515,0.02911,0.96575
3530,1,Non-factual,0.0045,0.09747,0.89804
3531,1,Factual Contradiction,0.00275,0.0023,0.99495
3532,1,Intrinsic,0.05628,0.07368,0.87004
3533,1,Non-factual,0.40575,0.40575,0.18851
3534,1,Factual Contradiction,0.005,0.00355,0.99145
3535,1,Intrinsic,0.93209,0.03422,0.03369
3536,1,Non-factual,0.00558,0.00414,0.99028
3537,1,Factual Contradiction,0.0107,0.01112,0.97818
3538,1,Intrinsic,0.19348,0.04089,0.76562
3539,1,Non-factual,0.54823,0.32945,0.12233
3540,1,Factual Contradiction,0.73428,0.07861,0.18711
3541,1,Intrinsic,0.39283,0.07338,0.53379
3542,1,Non-factual,0.00978,0.23701,0.75321
3543,1,Factual Contradiction,0.08255,0.18171,0.73574
3544,1,Intrinsic,0.01686,0.02591,0.95723
3545,1,Non-factual,0.11689,0.14434,0.73877
3546,1,Factual Contradiction,0.04814,0.04349,0.90837
3547,1,Intrinsic,0.16567,0.31192,0.52241
3548,1,Non-factual,0.14909,0.37153,0.47939
3549,1,Factual Contradiction,0.44157,0.03405,0.52438
3550,1,Intrinsic,0.1216,0.77152,0.10689
3551,1,Non-factual,0.04869,0.83654,0.11477
3552,1,Factual Contradiction,0.01178,0.20636,0.78186
3553,1,Intrinsic,0.00276,0.9965,0.00074
3554,1,Non-factual,0.00137,0.9981,0.00054
3555,1,Factual Contradiction,0.01296,0.01208,0.97495
3556,1,Intrinsic,0.00826,0.1364,0.85535
3557,1,Non-factual,0.00316,0.16187,0.83498
3558,1,Factual Contradiction,0.0042,0.00778,0.98802
3559,1,Intrinsic,0.24884,0.74874,0.00242
3560,1,Non-factual,0.53461,0.46087,0.00452
3561,1,Factual Contradiction,0.8214,0.02056,0.15804
3562,1,Intrinsic,0.00199,0.02732,0.97068
3563,1,Non-factual,0.04238,0.46105,0.49657
3564,1,Factual Contradiction,0.05988,0.10696,0.83315
3565,1,Intrinsic,0.01534,0.98316,0.0015
3566,1,Non-factual,0.0055,0.99172,0.00279
3567,1,Factual Contradiction,0.08737,0.04047,0.87215
3568,1,Intrinsic,0.11496,0.88326,0.00179
3569,1,Non-factual,0.00318,0.10162,0.8952
3570,1,Factual Contradiction,0.03994,0.01469,0.94536
3571,1,Intrinsic,0.09461,0.07844,0.82695
3572,1,Non-factual,0.01352,0.14973,0.83675
3573,1,Factual Contradiction,0.01267,0.03431,0.95302
3574,1,Intrinsic,0.33547,0.54826,0.11628
3575,1,Non-factual,0.00209,0.62664,0.37127
3576,1,Factual Contradiction,0.00486,0.00136,0.99378
3577,1,Intrinsic,0.10259,0.88971,0.0077
3578,1,Non-factual,0.02589,0.00998,0.96412
3579,1,Factual Contradiction,0.00415,0.00313,0.99271
3580,1,Intrinsic,0.31249,0.66673,0.02077
3581,1,Non-factual,0.00182,0.2654,0.73279
3582,1,Factual Contradiction,0.00214,0.0037,0.99416
3583,1,Intrinsic,0.53629,0.15977,0.30393
3584,1,Non-factual,0.13918,0.50121,0.3596
3585,1,Factual Contradiction,0.00225,0.00228,0.99547
3586,1,Intrinsic,0.16075,0.02905,0.8102
3587,1,Non-factual,0.01995,0.0186,0.96145
3588,1,Factual Contradiction,0.00539,0.00606,0.98854
3589,1,Intrinsic,0.20537,0.16697,0.62766
3590,1,Non-factual,0.01453,0.48888,0.49658
3591,1,Factual Contradiction,0.00184,0.00191,0.99626
3592,1,Intrinsic,0.00777,0.16112,0.83111
3593,1,Non-factual,0.02037,0.23868,0.74095
3594,1,Factual Contradiction,0.00054,0.00107,0.99839
3595,1,Intrinsic,0.7703,0.18234,0.04736
3596,1,Non-factual,0.0461,0.0703,0.8836
3597,1,Factual Contradiction,0.0654,0.01581,0.91879
3598,1,Intrinsic,0.03254,0.95467,0.01279
3599,1,Non-factual,0.03222,0.89153,0.07625
3600,1,Factual Contradiction,0.01524,0.12614,0.85862
3601,1,Intrinsic,0.47716,0.51998,0.00286
3602,1,Non-factual,0.01992,0.97134,0.00874
3603,1,Factual Contradiction,0.00218,0.00192,0.9959
3604,1,Intrinsic,0.85876,0.10897,0.03227
3605,1,Non-factual,0.25005,0.7407,0.00925
3606,1,Factual Contradiction,0.29949,0.0609,0.63961
3607,1,Intrinsic,0.0028,0.01693,0.98027
3608,1,Non-factual,0.00599,0.01721,0.9768
3609,1,Factual Contradiction,0.37866,0.44054,0.1808
3610,1,Intrinsic,0.00067,0.00514,0.99419
3611,1,Non-factual,0.00286,0.01139,0.98576
3612,1,Factual Contradiction,0.00505,0.14535,0.8496
3613,1,Intrinsic,0.04332,0.95556,0.00112
3614,1,Non-factual,0.02721,0.97049,0.0023
3615,1,Factual Contradiction,0.01628,0.0037,0.98002
3616,1,Intrinsic,0.89295,0.10357,0.00348
3617,1,Non-factual,0.03894,0.94722,0.01383
3618,1,Factual Contradiction,0.00172,0.00577,0.99252
3619,1,Intrinsic,0.01744,0.15542,0.82715
3620,1,Non-factual,0.002,0.00866,0.98934
3621,1,Factual Contradiction,0.00061,0.00455,0.99483
3622,1,Intrinsic,0.25927,0.73859,0.00214
3623,1,Non-factual,0.00081,0.99881,0.00038
3624,1,Factual Contradiction,0.01486,0.02146,0.96368
3625,1,Intrinsic,0.07848,0.22745,0.69407
3626,1,Non-factual,0.05354,0.08229,0.86417
3627,1,Factual Contradiction,0.08222,0.0407,0.87708
3628,1,Intrinsic,0.83489,0.0453,0.11981
3629,1,Non-factual,0.00085,0.99524,0.00391
3630,1,Factual Contradiction,0.00103,0.00145,0.99752
3631,1,Intrinsic,0.0044,0.02952,0.96608
3632,1,Non-factual,0.00151,0.00796,0.99053
3633,1,Factual Contradiction,0.14602,0.02912,0.82486
3634,1,Intrinsic,0.00545,0.01136,0.98319
3635,1,Non-factual,0.00135,0.01357,0.98509
3636,1,Factual Contradiction,0.00198,0.00253,0.99549
3637,1,Intrinsic,0.21208,0.20236,0.58556
3638,1,Non-factual,0.1647,0.07965,0.75565
3639,1,Factual Contradiction,0.07101,0.0171,0.91189
3640,1,Intrinsic,0.20386,0.7938,0.00234
3641,1,Non-factual,0.01034,0.98348,0.00618
3642,1,Factual Contradiction,0.00913,0.00768,0.98319
3643,1,Intrinsic,0.07781,0.90455,0.01764
3644,1,Non-factual,0.00297,0.9948,0.00223
3645,1,Factual Contradiction,0.00507,0.00584,0.98909
3646,1,Intrinsic,0.00166,0.01072,0.98763
3647,1,Non-factual,0.00617,0.9906,0.00323
3648,1,Factual Contradiction,0.00439,0.04853,0.94708
3649,1,Intrinsic,0.00225,0.04602,0.95173
3650,1,Non-factual,0.00141,0.03302,0.96557
3651,1,Factual Contradiction,0.08225,0.408,0.50975
3652,1,Intrinsic,0.9449,0.05352,0.00158
3653,1,Non-factual,0.34063,0.63637,0.023
3654,1,Factual Contradiction,0.02392,0.00169,0.97439
3655,1,Intrinsic,0.4884,0.14954,0.36206
3656,1,Non-factual,0.12298,0.10276,0.77426
3657,1,Factual Contradiction,0.0899,0.14254,0.76756
3658,1,Intrinsic,0.01602,0.45745,0.52652
3659,1,Non-factual,0.00046,0.00161,0.99793
3660,1,Factual Contradiction,0.00514,0.00742,0.98744
3661,1,Intrinsic,0.05162,0.9413,0.00708
3662,1,Non-factual,0.08915,0.89471,0.01613
3663,1,Factual Contradiction,0.28533,0.08817,0.6265
3664,1,Intrinsic,0.04769,0.18271,0.76961
3665,1,Non-factual,0.15712,0.23586,0.60702
3666,1,Factual Contradiction,0.09715,0.03525,0.86759
3667,1,Intrinsic,0.09859,0.54775,0.35366
3668,1,Non-factual,0.00525,0.03928,0.95546
3669,1,Factual Contradiction,0.06557,0.18407,0.75037
3670,1,Intrinsic,0.28376,0.27156,0.44468
3671,1,Non-factual,0.02521,0.1201,0.85469
3672,1,Factual Contradiction,0.00122,0.00267,0.99611
3673,1,Intrinsic,0.07512,0.08186,0.84303
3674,1,Non-factual,0.77985,0.03269,0.18746
3675,1,Factual Contradiction,0.34497,0.03524,0.61979
3676,1,Intrinsic,0.07784,0.69922,0.22294
3677,1,Non-factual,0.00233,0.01109,0.98658
3678,1,Factual Contradiction,0.0056,0.01453,0.97986
3679,1,Intrinsic,0.01768,0.97686,0.00546
3680,1,Non-factual,0.03173,0.96524,0.00302
3681,1,Factual Contradiction,0.00156,0.00145,0.99699
3682,1,Intrinsic,0.12467,0.86709,0.00824
3683,1,Non-factual,0.29944,0.49952,0.20104
3684,1,Factual Contradiction,0.01916,0.02072,0.96012
3685,1,Intrinsic,0.00125,0.04204,0.95672
3686,1,Non-factual,0.00073,0.27028,0.72899
3687,1,Factual Contradiction,0.00072,0.00251,0.99677
3688,1,Intrinsic,0.85923,0.13061,0.01016
3689,1,Non-factual,0.14978,0.03499,0.81523
3690,1,Factual Contradiction,0.00291,0.00126,0.99583
3691,1,Intrinsic,0.08035,0.87404,0.0456
3692,1,Non-factual,0.09587,0.28623,0.6179
3693,1,Factual Contradiction,0.00279,0.00521,0.99201
3694,1,Intrinsic,0.00048,0.00095,0.99857
3695,1,Non-factual,0.00072,0.0053,0.99398
3696,1,Factual Contradiction,0.00132,0.09191,0.90677
3697,1,Intrinsic,0.83808,0.11079,0.05112
3698,1,Non-factual,0.02072,0.13182,0.84746
3699,1,Factual Contradiction,0.00381,0.01841,0.97778
3700,1,Intrinsic,0.25631,0.04152,0.70218
3701,1,Non-factual,0.00959,0.0127,0.97772
3702,1,Factual Contradiction,0.04969,0.03795,0.91235
3703,1,Intrinsic,0.0071,0.09211,0.90079
3704,1,Non-factual,0.00839,0.02193,0.96968
3705,1,Factual Contradiction,0.00195,0.00497,0.99308
3706,1,Intrinsic,0.16737,0.22043,0.6122
3707,1,Non-factual,0.05757,0.04537,0.89706
3708,1,Factual Contradiction,0.01632,0.04266,0.94102
3709,1,Intrinsic,0.04812,0.948,0.00387
3710,1,Non-factual,0.00218,0.00332,0.99451
3711,1,Factual Contradiction,0.13118,0.16518,0.70364
3712,1,Intrinsic,0.21421,0.76241,0.02339
3713,1,Non-factual,0.00319,0.98805,0.00875
3714,1,Factual Contradiction,0.0291,0.12039,0.85051
3715,1,Intrinsic,0.41222,0.31452,0.27326
3716,1,Non-factual,0.00958,0.24131,0.74911
3717,1,Factual Contradiction,0.01379,0.01171,0.9745
3718,1,Intrinsic,0.01149,0.15765,0.83087
3719,1,Non-factual,0.01813,0.05932,0.92255
3720,1,Factual Contradiction,0.00198,0.0023,0.99572
3721,1,Intrinsic,0.99267,0.00646,0.00088
3722,1,Non-factual,0.99031,0.00818,0.00151
3723,1,Factual Contradiction,0.88684,0.09402,0.01914
3724,1,Intrinsic,0.01099,0.0379,0.95111
3725,1,Non-factual,0.36651,0.41612,0.21736
3726,1,Factual Contradiction,0.00124,0.00267,0.99609
3727,1,Intrinsic,0.02003,0.05176,0.92821
3728,1,Non-factual,0.00235,0.01829,0.97936
3729,1,Factual Contradiction,0.01045,0.01864,0.97091
3730,1,Intrinsic,0.08907,0.0691,0.84182
3731,1,Non-factual,0.0227,0.00845,0.96886
3732,1,Factual Contradiction,0.11793,0.06987,0.8122
3733,1,Intrinsic,0.54826,0.17117,0.28057
3734,1,Non-factual,0.56487,0.29063,0.1445
3735,1,Factual Contradiction,0.04239,0.01512,0.94249
3736,1,Intrinsic,0.10566,0.61521,0.27913
3737,1,Non-factual,0.00046,0.01159,0.98795
3738,1,Factual Contradiction,0.00065,0.0043,0.99505
3739,1,Intrinsic,0.36247,0.6312,0.00633
3740,1,Non-factual,0.00177,0.07935,0.91887
3741,1,Factual Contradiction,0.00519,0.00671,0.9881
3742,1,Intrinsic,0.85648,0.14202,0.00151
3743,1,Non-factual,0.12026,0.87827,0.00147
3744,1,Factual Contradiction,0.00688,0.00335,0.98977
3745,1,Intrinsic,0.00037,0.00162,0.998
3746,1,Non-factual,0.00051,0.00269,0.9968
3747,1,Factual Contradiction,0.00409,0.05673,0.93918
3748,1,Intrinsic,0.32226,0.67165,0.00609
3749,1,Non-factual,0.81033,0.18081,0.00886
3750,1,Factual Contradiction,0.00574,0.0054,0.98886
3751,1,Intrinsic,0.11359,0.7494,0.13701
3752,1,Non-factual,0.00189,0.99447,0.00364
3753,1,Factual Contradiction,0.00654,0.01463,0.97882
3754,1,Intrinsic,0.00822,0.98819,0.00359
3755,1,Non-factual,0.00727,0.04025,0.95248
3756,1,Factual Contradiction,0.00179,0.01055,0.98766
3757,1,Intrinsic,0.03166,0.93974,0.0286
3758,1,Non-factual,0.02312,0.15554,0.82134
3759,1,Factual Contradiction,0.02639,0.01006,0.96355
3760,1,Intrinsic,0.87928,0.11489,0.00583
3761,1,Non-factual,0.01327,0.52992,0.45682
3762,1,Factual Contradiction,0.04601,0.02632,0.92768
3763,1,Intrinsic,0.13936,0.85202,0.00862
3764,1,Non-factual,0.10912,0.28227,0.60861
3765,1,Factual Contradiction,0.00214,0.00467,0.99319
3766,1,Intrinsic,0.02704,0.97196,0.001
3767,1,Non-factual,0.01066,0.98625,0.00309
3768,1,Factual Contradiction,0.09955,0.03543,0.86503
3769,1,Intrinsic,0.21895,0.09869,0.68236
3770,1,Non-factual,0.08514,0.05497,0.85989
3771,1,Factual Contradiction,0.01595,0.01252,0.97153
